,molecule_chembl_id,standard_value,standard_units,target_chembl_id,smiles
126,CHEMBL300817,1500.0,nM,CHEMBL1862,Clc1cccc(Nc2nccc(-c3cccnc3)n2)c1
127,CHEMBL300817,1600.0,nM,CHEMBL299,Clc1cccc(Nc2nccc(-c3cccnc3)n2)c1
128,CHEMBL300817,23000.0,nM,CHEMBL2996,Clc1cccc(Nc2nccc(-c3cccnc3)n2)c1
129,CHEMBL277931,400.0,nM,CHEMBL1862,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
130,CHEMBL277931,400.0,nM,CHEMBL1862,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
131,CHEMBL277931,15700.0,nM,CHEMBL267,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
132,CHEMBL277931,15700.0,nM,CHEMBL267,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
133,CHEMBL277931,15700.0,nM,CHEMBL267,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
134,CHEMBL277931,1200.0,nM,CHEMBL299,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
135,CHEMBL277931,1200.0,nM,CHEMBL299,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
136,CHEMBL277931,1200.0,nM,CHEMBL299,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
137,CHEMBL277931,23000.0,nM,CHEMBL2996,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
138,CHEMBL277931,23000.0,nM,CHEMBL2996,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
139,CHEMBL57556,8000.0,nM,CHEMBL1862,O=C(O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
140,CHEMBL57556,126000.0,nM,CHEMBL267,O=C(O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
141,CHEMBL57556,45000.0,nM,CHEMBL299,O=C(O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
142,CHEMBL20252,200.0,nM,CHEMBL1862,Cc1ccc(NC(=O)c2ccc3ccccc3c2)cc1Nc1nccc(-c2cccnc2)n1
143,CHEMBL423288,5800.0,nM,CHEMBL1862,CC(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1
144,CHEMBL423288,500000.0,nM,CHEMBL299,CC(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1
145,CHEMBL418279,200.0,nM,CHEMBL1862,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(F)cc1
146,CHEMBL55683,61000.0,nM,CHEMBL1862,O=[N+]([O-])c1cccc(Nc2nccc(-c3ccncc3)n2)c1
147,CHEMBL55683,2600.0,nM,CHEMBL299,O=[N+]([O-])c1cccc(Nc2nccc(-c3ccncc3)n2)c1
148,CHEMBL59099,400.0,nM,CHEMBL1862,NCCCNC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
149,CHEMBL59099,9800.0,nM,CHEMBL267,NCCCNC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
150,CHEMBL57443,600.0,nM,CHEMBL1862,Nc1cccc(Nc2nccc(-c3ccncc3)n2)c1
151,CHEMBL57443,16000.0,nM,CHEMBL267,Nc1cccc(Nc2nccc(-c3ccncc3)n2)c1
152,CHEMBL56669,200.0,nM,CHEMBL1862,CCCCCC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
153,CHEMBL56669,3700.0,nM,CHEMBL267,CCCCCC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
154,CHEMBL56669,2000.0,nM,CHEMBL299,CCCCCC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
155,CHEMBL56669,19000.0,nM,CHEMBL2996,CCCCCC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
156,CHEMBL58436,1000.0,nM,CHEMBL1862,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1
157,CHEMBL58436,4900.0,nM,CHEMBL267,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1
158,CHEMBL58436,1500.0,nM,CHEMBL299,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1
159,CHEMBL58436,34000.0,nM,CHEMBL2996,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1
160,CHEMBL58436,340000.0,nM,CHEMBL2094138,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1
161,CHEMBL59036,1000.0,nM,CHEMBL1862,Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1
162,CHEMBL299707,1900.0,nM,CHEMBL1862,COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
163,CHEMBL299707,320.0,nM,CHEMBL299,COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
164,CHEMBL291963,3300.0,nM,CHEMBL1862,c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1
165,CHEMBL291963,1600.0,nM,CHEMBL267,c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1
166,CHEMBL291963,1000.0,nM,CHEMBL299,c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1
167,CHEMBL291963,21000.0,nM,CHEMBL2996,c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1
168,CHEMBL292866,3800.0,nM,CHEMBL1862,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccn1
169,CHEMBL292866,90000.0,nM,CHEMBL267,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccn1
170,CHEMBL56671,5100.0,nM,CHEMBL1862,COC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
171,CHEMBL56671,90000.0,nM,CHEMBL267,COC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
172,CHEMBL55379,370.0,nM,CHEMBL1862,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1
173,CHEMBL55379,2200.0,nM,CHEMBL267,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1
174,CHEMBL55379,290.0,nM,CHEMBL299,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1
175,CHEMBL55379,1400.0,nM,CHEMBL2996,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1
176,CHEMBL55379,73000.0,nM,CHEMBL2094138,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1
177,CHEMBL55742,2000.0,nM,CHEMBL1862,O=C(O)c1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
178,CHEMBL55742,44000.0,nM,CHEMBL267,O=C(O)c1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
179,CHEMBL56904,100.0,nM,CHEMBL1862,CN1CCN(Cc2ccc(C(=O)Nc3cccc(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1
180,CHEMBL56904,7800.0,nM,CHEMBL267,CN1CCN(Cc2ccc(C(=O)Nc3cccc(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1
181,CHEMBL56904,475000.0,nM,CHEMBL2094138,CN1CCN(Cc2ccc(C(=O)Nc3cccc(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1
182,CHEMBL418270,150.0,nM,CHEMBL1862,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1
183,CHEMBL418270,9000.0,nM,CHEMBL267,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1
184,CHEMBL418270,1700.0,nM,CHEMBL299,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1
185,CHEMBL418270,17000.0,nM,CHEMBL2996,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1
186,CHEMBL293991,350.0,nM,CHEMBL1862,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21
187,CHEMBL293991,500.0,nM,CHEMBL267,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21
188,CHEMBL293991,180.0,nM,CHEMBL299,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21
189,CHEMBL293991,4400.0,nM,CHEMBL2996,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21
190,CHEMBL293991,2000.0,nM,CHEMBL2094138,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21
191,CHEMBL418010,800.0,nM,CHEMBL1862,COc1ccccc1C(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1
192,CHEMBL418010,80000.0,nM,CHEMBL299,COc1ccccc1C(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1
193,CHEMBL56359,300.0,nM,CHEMBL1862,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccs1
194,CHEMBL56359,3000.0,nM,CHEMBL267,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccs1
195,CHEMBL20926,400.0,nM,CHEMBL1862,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1
196,CHEMBL20926,12700.0,nM,CHEMBL1862,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1
197,CHEMBL20926,72000.0,nM,CHEMBL299,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1
198,CHEMBL20926,72000.0,nM,CHEMBL299,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1
199,CHEMBL278103,1500.0,nM,CHEMBL1862,Cc1ccc(N)cc1Nc1nccc(-c2cccnc2)n1
200,CHEMBL278103,240000.0,nM,CHEMBL299,Cc1ccc(N)cc1Nc1nccc(-c2cccnc2)n1
201,CHEMBL57690,1800.0,nM,CHEMBL1862,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1
202,CHEMBL57690,10500.0,nM,CHEMBL299,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1
203,CHEMBL57690,39000.0,nM,CHEMBL2996,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1
204,CHEMBL55592,500.0,nM,CHEMBL1862,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1
205,CHEMBL55592,78000.0,nM,CHEMBL267,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1
206,CHEMBL55592,1300.0,nM,CHEMBL299,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1
207,CHEMBL55592,24000.0,nM,CHEMBL2996,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1
208,CHEMBL57553,700.0,nM,CHEMBL1862,Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
209,CHEMBL57553,14000.0,nM,CHEMBL267,Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
210,CHEMBL57553,210000.0,nM,CHEMBL299,Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
211,CHEMBL57553,6000.0,nM,CHEMBL2094138,Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
212,CHEMBL56081,34000.0,nM,CHEMBL1862,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1
213,CHEMBL56081,93000.0,nM,CHEMBL267,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1
214,CHEMBL56081,790.0,nM,CHEMBL299,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1
215,CHEMBL58142,450.0,nM,CHEMBL1862,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)C1CCCCC1
216,CHEMBL58142,46000.0,nM,CHEMBL267,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)C1CCCCC1
217,CHEMBL58580,1300.0,nM,CHEMBL1862,N#Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1
218,CHEMBL58580,350.0,nM,CHEMBL299,N#Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1
219,CHEMBL332612,1180.0,nM,CHEMBL1862,Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
220,CHEMBL332612,2400.0,nM,CHEMBL267,Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
221,CHEMBL332333,1960.0,nM,CHEMBL1862,c1ccc(Nc2nc[nH]c3nnc(Nc4ccccc4)c2-3)cc1
222,CHEMBL332333,75000.0,nM,CHEMBL267,c1ccc(Nc2nc[nH]c3nnc(Nc4ccccc4)c2-3)cc1
223,CHEMBL332333,6900.0,nM,CHEMBL299,c1ccc(Nc2nc[nH]c3nnc(Nc4ccccc4)c2-3)cc1
224,CHEMBL332882,3090.0,nM,CHEMBL1862,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
225,CHEMBL332882,1500.0,nM,CHEMBL299,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
226,CHEMBL332882,680.0,nM,CHEMBL308,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
227,CHEMBL120979,3400.0,nM,CHEMBL1862,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
228,CHEMBL120979,7800.0,nM,CHEMBL267,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
229,CHEMBL120979,4700.0,nM,CHEMBL299,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
230,CHEMBL120979,4300.0,nM,CHEMBL308,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
231,CHEMBL153843,2820.0,nM,CHEMBL1862,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1
232,CHEMBL121796,6600.0,nM,CHEMBL1862,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1
233,CHEMBL121796,10000.0,nM,CHEMBL299,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1
234,CHEMBL121796,7400.0,nM,CHEMBL308,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1
235,CHEMBL121190,410.0,nM,CHEMBL1862,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2
236,CHEMBL121190,6000.0,nM,CHEMBL267,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2
237,CHEMBL121190,24000.0,nM,CHEMBL299,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2
238,CHEMBL331906,180.0,nM,CHEMBL1862,Oc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
239,CHEMBL331906,2.0,nM,CHEMBL267,Oc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
240,CHEMBL331906,200.0,nM,CHEMBL308,Oc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
241,CHEMBL332906,3600.0,nM,CHEMBL1862,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
242,CHEMBL332906,4900.0,nM,CHEMBL267,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
243,CHEMBL332906,3600.0,nM,CHEMBL299,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
244,CHEMBL332906,4500.0,nM,CHEMBL308,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
245,CHEMBL122068,410.0,nM,CHEMBL1862,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1
246,CHEMBL122068,6000.0,nM,CHEMBL267,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1
247,CHEMBL122068,24000.0,nM,CHEMBL299,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1
248,CHEMBL332971,16500.0,nM,CHEMBL1862,COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
249,CHEMBL123189,3500.0,nM,CHEMBL1862,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
250,CHEMBL123189,3100.0,nM,CHEMBL308,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
251,CHEMBL333038,1980.0,nM,CHEMBL1862,Clc1cccc(Nc2nc[nH]c3nnc(Nc4cccc(Cl)c4)c2-3)c1
252,CHEMBL333038,5300.0,nM,CHEMBL267,Clc1cccc(Nc2nc[nH]c3nnc(Nc4cccc(Cl)c4)c2-3)c1
253,CHEMBL333038,5900.0,nM,CHEMBL299,Clc1cccc(Nc2nc[nH]c3nnc(Nc4cccc(Cl)c4)c2-3)c1
254,CHEMBL120319,1360.0,nM,CHEMBL1862,Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1
255,CHEMBL120319,3800.0,nM,CHEMBL299,Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1
256,CHEMBL121260,1360.0,nM,CHEMBL1862,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1
257,CHEMBL121260,2250.0,nM,CHEMBL267,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1
258,CHEMBL121260,7800.0,nM,CHEMBL299,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1
259,CHEMBL121954,260.0,nM,CHEMBL1862,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
260,CHEMBL121954,220.0,nM,CHEMBL267,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
261,CHEMBL121954,560.0,nM,CHEMBL299,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
262,CHEMBL121954,3000.0,nM,CHEMBL308,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
263,CHEMBL24828,86.0,nM,CHEMBL1862,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
264,CHEMBL24828,151.0,nM,CHEMBL1862,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
265,CHEMBL24828,186.0,nM,CHEMBL267,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
266,CHEMBL24828,44.0,nM,CHEMBL267,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
267,CHEMBL24828,567.0,nM,CHEMBL4128,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
268,CHEMBL24828,2500.0,nM,CHEMBL4128,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
269,CHEMBL24828,97.0,nM,CHEMBL2041,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
270,CHEMBL24828,102.0,nM,CHEMBL2041,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
271,CHEMBL24828,100.0,nM,CHEMBL2041,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
272,CHEMBL24828,49.0,nM,CHEMBL2041,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
273,CHEMBL24828,950.0,nM,CHEMBL2041,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
274,CHEMBL24828,1500.0,nM,CHEMBL2041,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
275,CHEMBL24828,2049.0,nM,CHEMBL2041,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
276,CHEMBL24828,2597.0,nM,CHEMBL2041,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
277,CHEMBL24828,9.0,nM,CHEMBL2041,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
278,CHEMBL24828,400.0,nM,CHEMBL3430888,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
279,CHEMBL29197,30.0,nM,CHEMBL1862,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
280,CHEMBL29197,5400.0,nM,CHEMBL1824,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
281,CHEMBL29197,1400.0,nM,CHEMBL267,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
282,CHEMBL29197,250000.0,nM,CHEMBL301,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
283,CHEMBL29197,100000.0,nM,CHEMBL308,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
284,CHEMBL29197,260.0,nM,CHEMBL4355,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
285,CHEMBL29197,630.0,nM,CHEMBL4718,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
286,CHEMBL29197,6300.0,nM,CHEMBL2094115,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
287,CHEMBL122182,150.0,nM,CHEMBL1862,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
288,CHEMBL122182,400.0,nM,CHEMBL267,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
289,CHEMBL347537,5330.0,nM,CHEMBL1862,O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1
290,CHEMBL347537,6800.0,nM,CHEMBL4128,O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1
291,CHEMBL120069,1650.0,nM,CHEMBL1862,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1
292,CHEMBL120069,8080.0,nM,CHEMBL267,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1
293,CHEMBL120069,4700.0,nM,CHEMBL299,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1
294,CHEMBL119977,3760.0,nM,CHEMBL1862,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1
295,CHEMBL119977,2800.0,nM,CHEMBL308,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1
296,CHEMBL118130,240.0,nM,CHEMBL1862,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
297,CHEMBL118130,8550.0,nM,CHEMBL267,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
298,CHEMBL118130,1850.0,nM,CHEMBL299,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
299,CHEMBL118130,260.0,nM,CHEMBL308,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
300,CHEMBL343050,72000.0,nM,CHEMBL1862,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)NCCc1ccccc1)C(C)C
301,CHEMBL343050,17800.0,nM,CHEMBL267,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)NCCc1ccccc1)C(C)C
302,CHEMBL137653,95900.0,nM,CHEMBL1862,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C
303,CHEMBL137653,6100.0,nM,CHEMBL267,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C
304,CHEMBL327958,7400.0,nM,CHEMBL1862,CCCCN(CCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C
305,CHEMBL327958,12500.0,nM,CHEMBL267,CCCCN(CCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C
306,CHEMBL137706,5000.0,nM,CHEMBL1862,CCCCCCN(CCCCCC)C(=O)[C@@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C
307,CHEMBL137706,1000.0,nM,CHEMBL267,CCCCCCN(CCCCCC)C(=O)[C@@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C
308,CHEMBL405059,25700.0,nM,CHEMBL1862,CCCCCN(CCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C
309,CHEMBL405059,2700.0,nM,CHEMBL267,CCCCCN(CCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C
310,CHEMBL421929,6000.0,nM,CHEMBL1862,CCCCCCN(CCCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C
311,CHEMBL421929,3500.0,nM,CHEMBL267,CCCCCCN(CCCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C
312,CHEMBL136289,26000.0,nM,CHEMBL1862,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@H](C)C(=O)NCCC1CCCCC1)C(C)C
313,CHEMBL136289,5000.0,nM,CHEMBL267,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@H](C)C(=O)NCCC1CCCCC1)C(C)C
314,CHEMBL539942,46200.0,nM,CHEMBL1862,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@H](C)C(=O)NCCc1ccccc1)C(C)C
